Frequenz Impedanz Phase
3.7552772555e+04 9.9999997116e-04 179.9864810021
3.7654790958e+04 9.9999997101e-04 179.9864442755
3.7756809362e+04 9.9999997086e-04 179.9864075489
3.7858827766e+04 9.9999997071e-04 179.9863708223
3.7960846169e+04 9.9999997056e-04 179.9863340957
3.8062864573e+04 9.9999997040e-04 179.9862973690
3.8164882977e+04 9.9999997025e-04 179.9862606424
3.8266901380e+04 9.9999997009e-04 179.9862239158
3.8368919784e+04 9.9999996994e-04 179.9861871892
3.8470938188e+04 9.9999996979e-04 179.9861504625
3.8572956591e+04 9.9999996963e-04 179.9861137359
3.8674974995e+04 9.9999996948e-04 179.9860770093
3.8776993399e+04 9.9999996932e-04 179.9860402827
3.8879011802e+04 9.9999996916e-04 179.9860035560
3.8981030206e+04 9.9999996901e-04 179.9859668294
3.9083048610e+04 9.9999996885e-04 179.9859301028
3.9185067013e+04 9.9999996869e-04 179.9858933762
3.9287085417e+04 9.9999996853e-04 179.9858566496
3.9389103821e+04 9.9999996837e-04 179.9858199229
3.9491122224e+04 9.9999996822e-04 179.9857831963
3.9593140628e+04 9.9999996806e-04 179.9857464697
3.9695159032e+04 9.9999996790e-04 179.9857097431
3.9797177435e+04 9.9999996774e-04 179.9856730164
3.9899195839e+04 9.9999996758e-04 179.9856362898
4.0001214243e+04 9.9999996742e-04 179.9855995632
4.0103232647e+04 9.9999996725e-04 179.9855628366
4.0205251050e+04 9.9999996709e-04 179.9855261099
4.0307269454e+04 9.9999996693e-04 179.9854893833
4.0409287858e+04 9.9999996677e-04 179.9854526567
4.0511306261e+04 9.9999996660e-04 179.9854159301
4.0613324665e+04 9.9999996644e-04 179.9853792035
4.0715343069e+04 9.9999996628e-04 179.9853424768
4.0817361472e+04 9.9999996611e-04 179.9853057502
4.0919379876e+04 9.9999996595e-04 179.9852690236
4.1021398280e+04 9.9999996578e-04 179.9852322970
4.1123416683e+04 9.9999996562e-04 179.9851955703
4.1225435087e+04 9.9999996545e-04 179.9851588437
4.1327453491e+04 9.9999996529e-04 179.9851221171
4.1429471894e+04 9.9999996512e-04 179.9850853905
4.1531490298e+04 9.9999996495e-04 179.9850486638
4.1633508702e+04 9.9999996479e-04 179.9850119372
4.1735527105e+04 9.9999996462e-04 179.9849752106
4.1837545509e+04 9.9999996445e-04 179.9849384840
4.1939563913e+04 9.9999996428e-04 179.9849017574
4.2041582316e+04 9.9999996411e-04 179.9848650307
4.2143600720e+04 9.9999996394e-04 179.9848283041
4.2245619124e+04 9.9999996377e-04 179.9847915775
4.2347637528e+04 9.9999996360e-04 179.9847548509
4.2449655931e+04 9.9999996343e-04 179.9847181242
4.2551674335e+04 9.9999996326e-04 179.9846813976
4.2653692739e+04 9.9999996309e-04 179.9846446710
4.2755711142e+04 9.9999996292e-04 179.9846079444
4.2857729546e+04 9.9999996274e-04 179.9845712178
4.2959747950e+04 9.9999996257e-04 179.9845344911
4.3061766353e+04 9.9999996240e-04 179.9844977645
4.3163784757e+04 9.9999996222e-04 179.9844610379
4.3265803161e+04 9.9999996205e-04 179.9844243113
4.3367821564e+04 9.9999996188e-04 179.9843875846
4.3469839968e+04 9.9999996170e-04 179.9843508580
4.3571858372e+04 9.9999996152e-04 179.9843141314
4.3673876775e+04 9.9999996135e-04 179.9842774048
4.3775895179e+04 9.9999996117e-04 179.9842406781
4.3877913583e+04 9.9999996100e-04 179.9842039515
4.3979931986e+04 9.9999996082e-04 179.9841672249
4.4081950390e+04 9.9999996064e-04 179.9841304983
4.4183968794e+04 9.9999996046e-04 179.9840937717
4.4285987197e+04 9.9999996029e-04 179.9840570450
4.4388005601e+04 9.9999996011e-04 179.9840203184
4.4490024005e+04 9.9999995993e-04 179.9839835918
4.4592042408e+04 9.9999995975e-04 179.9839468652
4.4694060812e+04 9.9999995957e-04 179.9839101385
4.4796079216e+04 9.9999995939e-04 179.9838734119
4.4898097620e+04 9.9999995921e-04 179.9838366853
4.5000116023e+04 9.9999995903e-04 179.9837999587
4.5102134427e+04 9.9999995885e-04 179.9837632321
4.5204152831e+04 9.9999995866e-04 179.9837265054
4.5306171234e+04 9.9999995848e-04 179.9836897788
4.5408189638e+04 9.9999995830e-04 179.9836530522
4.5510208042e+04 9.9999995812e-04 179.9836163256
4.5612226445e+04 9.9999995793e-04 179.9835795989
4.5714244849e+04 9.9999995775e-04 179.9835428723
4.5816263253e+04 9.9999995756e-04 179.9835061457
4.5918281656e+04 9.9999995738e-04 179.9834694191
4.6020300060e+04 9.9999995719e-04 179.9834326925
4.6122318464e+04 9.9999995701e-04 179.9833959658
4.6224336867e+04 9.9999995682e-04 179.9833592392
4.6326355271e+04 9.9999995664e-04 179.9833225126
4.6428373675e+04 9.9999995645e-04 179.9832857860
4.6530392078e+04 9.9999995626e-04 179.9832490593
4.6632410482e+04 9.9999995608e-04 179.9832123327
4.6734428886e+04 9.9999995589e-04 179.9831756061
4.6836447289e+04 9.9999995570e-04 179.9831388795
4.6938465693e+04 9.9999995551e-04 179.9831021529
4.7040484097e+04 9.9999995532e-04 179.9830654262
4.7142502500e+04 9.9999995513e-04 179.9830286996
4.7244520904e+04 9.9999995494e-04 179.9829919730
4.7346539308e+04 9.9999995475e-04 179.9829552464
4.7448557712e+04 9.9999995456e-04 179.9829185197
4.7550576115e+04 9.9999995437e-04 179.9828817931
4.7652594519e+04 9.9999995418e-04 179.9828450665
4.7754612923e+04 9.9999995398e-04 179.9828083399
4.7856631326e+04 9.9999995379e-04 179.9827716133
4.7958649730e+04 9.9999995360e-04 179.9827348866
4.8060668134e+04 9.9999995341e-04 179.9826981600
4.8162686537e+04 9.9999995321e-04 179.9826614334
4.8264704941e+04 9.9999995302e-04 179.9826247068
4.8366723345e+04 9.9999995282e-04 179.9825879801
4.8468741748e+04 9.9999995263e-04 179.9825512535
4.8570760152e+04 9.9999995243e-04 179.9825145269
4.8672778556e+04 9.9999995224e-04 179.9824778003
4.8774796959e+04 9.9999995204e-04 179.9824410737
4.8876815363e+04 9.9999995184e-04 179.9824043470
4.8978833767e+04 9.9999995165e-04 179.9823676204
4.9080852170e+04 9.9999995145e-04 179.9823308938
4.9182870574e+04 9.9999995125e-04 179.9822941672
4.9284888978e+04 9.9999995105e-04 179.9822574406
4.9386907381e+04 9.9999995085e-04 179.9822207139
4.9488925785e+04 9.9999995066e-04 179.9821839873
4.9590944189e+04 9.9999995046e-04 179.9821472607
4.9692962593e+04 9.9999995026e-04 179.9821105341
4.9794980996e+04 9.9999995006e-04 179.9820738074
4.9896999400e+04 9.9999994986e-04 179.9820370808
4.9999017804e+04 9.9999994965e-04 179.9820003542
5.0101036207e+04 9.9999994945e-04 179.9819636276
5.0203054611e+04 9.9999994925e-04 179.9819269010
5.0305073015e+04 9.9999994905e-04 179.9818901743
5.0407091418e+04 9.9999994885e-04 179.9818534477
5.0509109822e+04 9.9999994864e-04 179.9818167211
5.0611128226e+04 9.9999994844e-04 179.9817799945
5.0713146629e+04 9.9999994823e-04 179.9817432678
5.0815165033e+04 9.9999994803e-04 179.9817065412
5.0917183437e+04 9.9999994782e-04 179.9816698146
5.1019201840e+04 9.9999994762e-04 179.9816330880
5.1121220244e+04 9.9999994741e-04 179.9815963614
5.1223238648e+04 9.9999994721e-04 179.9815596347
5.1325257051e+04 9.9999994700e-04 179.9815229081
5.1427275455e+04 9.9999994679e-04 179.9814861815
5.1529293859e+04 9.9999994659e-04 179.9814494549
5.1631312262e+04 9.9999994638e-04 179.9814127283
5.1733330666e+04 9.9999994617e-04 179.9813760016
5.1835349070e+04 9.9999994596e-04 179.9813392750
5.1937367473e+04 9.9999994575e-04 179.9813025484
5.2039385877e+04 9.9999994554e-04 179.9812658218
5.2141404281e+04 9.9999994533e-04 179.9812290951
5.2243422685e+04 9.9999994512e-04 179.9811923685
5.2345441088e+04 9.9999994491e-04 179.9811556419
